bio_url,bio,name,voice_model,advanced_voice_model,fallout4_voice_folder,race,gender,species,refid_int,baseid_int,author and notes,base_id,ref_id
/wiki/Machete_Mike,Machete Mike only appears during the first part of the Hull Breach questline.,Machete Mike,MaleMaineAccent,,DLC03MaleMacheteMike,Human,Male,,286684,286682,YetAnotherModder,045FDA,045FDC
/wiki/Uncle_Ken,Uncle Ken is the seventh generation of his family to live at the National Park visitor's center and the last holdout alive who did not retreat to the pier.,Uncle Ken,MaleMaineAccent,,DLC03MaleUncleKen,Human,Male,,43769,43768,YetAnotherModder,00AAF8,00AAF9
/wiki/Red_Death,"According to local legends, the Red Death is a fearsome sea creature, responsible for the loss of many ships around its island over the years.",Red Death,Supermutant,,CrMirelurkVoice,Mirelurk,Male,,297663,297662,YetAnotherModder,048ABE,048ABF
/wiki/Grun,Grun is a super mutant behemoth residing with the super mutants at the Vim! Pop factory on the Island in 2287.,Grun,supermutant03,,crsupermutantbehemoth,Super mutant,Male,,127843,344587,YetAnotherModder,05420B,01F363
/wiki/William_Moseley,Dr.,William Moseley,MaleMaineAccent,,DLC03MaleMoseley,Human,Male,,193527,193526,YetAnotherModder,02F3F6,02F3F7
/wiki/Gwyneth,Sister Gwyneth is the heretical member of the Church of the Children of Atom on the Island in 2287.,Sister Gwyneth,FemaleBoston,,DLC03FemaleSisterGwyneth,Human,Female,,110786,110783,YetAnotherModder,01B0BF,01B0C2
/wiki/Harriet_(Far_Harbor),"Sister Harriet, simply named Child of Atom in-game, is a member of the Children of Atom who lives and evangelizes on the Island in 2287.",Child of Atom,FemaleMariner,,ChildrenOfAtomFemale01,Human,Female,,,107024,YetAnotherModder,01A210,01A212
/wiki/Frederick_Gibbons,"Frederick Gibbons is a feral ghoul reaver in 2287, found at Cranberry Island Bog.",Frederick Gibbons,maleghoul,,CrFeralGhoulVoice,Feral ghoul,Male,,315922,315921,YetAnotherModder,04D211,04D212
/wiki/Steven_Gibbons,"Steven Gibbons is a feral ghoul in 2287, found at Cranberry Island Bog.",Steven Gibbons,maleghoul,,CrFeralGhoulVoice,Feral ghoul,Male,,315918,315917,YetAnotherModder,04D20D,04D20E
/wiki/Victoria_Gibbons,"Victoria Gibbons is a feral ghoul in 2287, found at Cranberry Island Bog.",Victoria Gibbons,femaleghoul,,CrFeralGhoulVoice,Feral ghoul,Female,,315920,315919,YetAnotherModder,04D20F,04D210
/wiki/Patrick_Gibbons,"Patrick ""Pat""[1] Gibbons is a bloated glowing one in 2287, found at Cranberry Island Bog.",Patrick Gibbons,maleghoul,,CrFeralGhoulVoice,Glowing one,Male,,315924,315923,YetAnotherModder,04D213,04D214
/wiki/Andersen,"Andersen appears to have been the security chief in position when the bombs fell, having recorded several events in the security terminal.",,maleghoul,,maleghoul,Feral ghoul,Male,,4230,1463658,YetAnotherModder,16556A,1086
/wiki/Valery_Barstow,"Overseer Doctor[1] Valery Barstow is the Overseer of Vault 88, surviving as a ghoul in 2287, in Vault-Tec Workshop, encountered during the quest Better Living Underground.",Overseer Barstow,femaleghoul,,DLC06FemaleOverseer,Ghoul,Female,,17077,17076,YetAnotherModder,0042B4,0042B5
/wiki/Clem,Clem arrives at the Vault eager and happy to help with anything that needs doing.,Clem,clem,,DLC06MaleClem,Human,Male,,18905,18903,YetAnotherModder,0049D7,0049D9
/wiki/Julian_(Vault-Tec_Workshop),Julian is a feral ghoul living in Vault 88 in 2287.,Julian,FemaleGhoul,,maleghoul,Feral ghoul,Male,,16937,660421,YetAnotherModder,0A13C5,4229
/wiki/Aaron_Corbett,Aaron Corbett is an enslaved merchant in Nuka-World in 2287.,Aaron Corbett,maleboston,,DLC04NPCMAaronCorbett,Human,Male,,129794,117626,YetAnotherModder,01CB7A,01FB02
/wiki/Chip_Morse,Chip Morse is a repairman in Nuka-World in 2287.,Chip Morse,maleboston,,DLC04NPCMChipMorse,Human,Male,,133680,123827,YetAnotherModder,01E3B3,020A30
/wiki/Bear_(Nuka-World),Commander Bear is a challenger to the overboss in Nuka-World's Cola-cars arena in 2287.,Commander Bear,maleboston,,gunnersmale02,Human,Male,,06??????,230672,YetAnotherModder,38510,
/wiki/Dixie,Dixie is a member of the Disciples in Nuka-World in 2287.,Dixie,gangdisciplefemale01,,DLC04NPCFDixie,Human,Female,,150270,42214,YetAnotherModder,00A4E6,024AFE
/wiki/Fritsch,Fritsch lived in Nuka-World for years before the raiders conquered Nuka-Town USA.,Fritsch,maleboston,,DLC04NPCMFritsch,Human,Male,,201280,201278,YetAnotherModder,03123E,31240
/wiki/John-Caleb_Bradberton,"John-Caleb Bradberton was a chemist and business magnate before the Great War, best known as the inventor of the Nuka-Cola soft drink and CEO of the Nuka-Cola Corporation.",John-Caleb Bradberton,maleboston,,dlc04npcmjohncalebbradberton,Human,Male,,53660,53088,YetAnotherModder,00CF60,00D19C
/wiki/Katelyn_Alden,Katelyn Alden is a merchant in Nuka-World in 2287.,Katelyn Alden,femaleboston,,DLC04NPCFKatelynAlden,Human,Female,,123657,117625,YetAnotherModder,01CB79,01E309
/wiki/Keith_Dawkins,Keith Dawkins is a slave working at Cappy's Cafe in Nuka-World in 2287.,Keith Dawkins,maleboston,,DLC04NPCMKeithDawkins,Human,Male,,133679,123828,YetAnotherModder,01E3B4,020A2F
/wiki/Lauren_Plummer,Lauren Plummer is the bartender at Cappy's Cafe in Nuka-World in 2287.,Lauren Plummer,femaleboston,,DLC04NPCFLaurenPlummer,Human,Female,,133677,117622,YetAnotherModder,01CB76,020A2D
/wiki/Lizzie_Wyath,"Lizzie Wyath is a member of the Operators, a raider gang in Nuka-World in 2287.",Lizzie Wyath,gangoperatorfemale01,,DLC04NPCFLizzieWyath,Human,Female,,138620,69201,YetAnotherModder,1E+052,021D7C
/wiki/Mackenzie_Bridgeman,Mackenzie Bridgeman is a character in Nuka-World in 2287.,Mackenzie Bridgeman,femaleboston,,DLC04NPCFMackenzieBridgeman,Human,Female,,129792,117605,YetAnotherModder,01CB65,01FB00
/wiki/Maddox,Maddox is an enslaved merchant in Nuka-World in 2287.,Maddox,maleboston,,DLC04NPCMMaddox,Human,Male,,129798,117628,YetAnotherModder,01CB7C,01FB06
/wiki/Mags_Black,"Maggy ""Mags"" Black is the leader of the Operators, a raider gang in Nuka-World in 2287.",Mags Black,gangoperatorfemale01,,DLC04NPCFMagsBlack,Human,Female,,98373,54251,YetAnotherModder,00D3EB,18045
/wiki/Mason_(Nuka-World),"Mason is the leader or ""alpha"" of the Pack, a raider gang in Nuka-World in 2287.",Mason,Mason,,DLC04NPCMMason,Human,Male,,98374,62518,YetAnotherModder,00F436,18046
/wiki/N.I.R.A.,N.,N.I.R.A.,robotcompanionfemaledefault,,DLC04RobotNira,Protectron,,,144547,107970,YetAnotherModder,01A5C2,0234A3
/wiki/Nisha,Nisha is the leader of the Disciples in Nuka-World in 2287.,Nisha,gangdisciplefemale02,,DLC04NPCFNisha,Human,Female,,98375,42210,YetAnotherModder,00A4E2,18047
/wiki/Colter,Overboss Colter is the leader of the raiders in Nuka-World before the Sole Survivor arrives in 2287.,Overboss Colter,maleraider01,,DLC04NPCMColter,Human,Male,,42287,42250,YetAnotherModder,00A50A,00A52F
/wiki/Porter_Gage,Porter Gage is a raider and possible companion of the Sole Survivor in 2287.,Porter Gage,Gage,,DLC04NPCMGage,Human,Male,,42417,34845,YetAnotherModder,00881D,00A5B1
/wiki/Rage_(Nuka-World),"Rage is a powerful super mutant that has successfully navigated the Gauntlet, and as a result, is a challenger in the Cola-cars arena during Amoral Combat.",Rage,Supermutant,,crsupermutant,Super mutant,,,06??????,230673,YetAnotherModder,38511,
/wiki/Rogue_knight,The rogue knight is a legendary opponent in Nuka-World in the Fallout add-on Nuka World.,Rogue Knight,MaleRaider01,,raidermale01,Human,Male,,06??????,230674,YetAnotherModder,38512,
/wiki/Sabine,She is only encountered as a possible challenger in the Amoral Combat quest.,Sabine,femaleraider01,,raiderfemale01,Human,Female,,06??????,230675,YetAnotherModder,38513,
/wiki/Sabot,Sabot is a member of the Gunners in Nuka-World in 2287.,Sabot,gangoperatormale01,,gunnersmale01,Human,Male,,06??????,230671,YetAnotherModder,03850F,
/wiki/Savoy,Savoy is a member of the Disciples in Nuka-World in 2287.,Savoy,Mason,,DLC04NPCMSavoy,Human,Male,,150272,42215,YetAnotherModder,00A4E7,024B00
/wiki/Shank,Shank is a raider informant in Nuka-World in 2287.,Shank,Shank,,DLC04NPCMShank,Human,Male,,123658,56287,YetAnotherModder,00DBDF,01E30A
/wiki/Shelbie_Chase,Shelbie Chase is an enslaved merchant in Nuka-World in 2287.,Shelbie Chase,ShelbieChase,,DLC04NPCFShelbieChase,Human,Female,,129796,117620,YetAnotherModder,01CB74,01FB04
/wiki/Sierra_Petrovita,Sierra Petrovita is a Nuka-Cola obsessive who lives in Girdershade in 2277.,Sierra Petrovita,Sierra,,DLC04NPCFSierraPetrovita,Human,Female,,80464,80451,YetAnotherModder,013A43,013A50
/wiki/William_Black,"William “Bill” Black is the second-in-command of the Operators, a raider gang in Nuka-World in 2287.",William Black,gangoperatormale01,,DLC04NPCMWilliamBlack,Human,Male,,130345,54253,YetAnotherModder,00D3ED,01FD29
/wiki/Wretch,"Wretch is a raider who has successfully navigated the Gauntlet, and as a result, is in the Cola-cars arena during Amoral Combat.",Wretch,maleraider01,,maleraider01,Human,Male,,06??????,230670,YetAnotherModder,03850E,
/wiki/Kendell_Alston,Kendell Alston is a deceased wastelander in Nuka-World's Starport Nuka in 2287.,Kendell Alston,MaleBoston,,MaleBoston,Human,Male,,203149,203148,YetAnotherModder,03198C,03198D
/wiki/Startender,The Startender is a bartender-space sentry in the Starlight Interstellar Theater.,Startender,ironsides,,RobotSentryBot,Space sentry,Male,,168924,168925,YetAnotherModder,0293DD,0293DC
/wiki/Phosphate,"Doc Phosphate is a protectron that runs the saloon in Dry Rock Gulch, serving ice cold bottles of Nuka-Cola Wild since before the Great War.",Doc Phosphate,robot_assaultron,,DLC04RobotProtectronCowboy,Protectron,Male,,274862,55428,YetAnotherModder,00D884,0431AE
/wiki/One-Eyed_Ike,One-Eyed Ike is a protectron residing in Dry Rock Gulch in 2287.,One-Eyed Ike,robot_assaultron,,DLC04RobotProtectronCowboy,Protectron,Male,,274874,55426,YetAnotherModder,00D882,0431BA
/wiki/Eagle,"Programmed by the Nuka-Cola Corporation, Eagle was deployed in Dry Rock Gulch as a guide to assist visitors navigate the park.",Sheriff Eagle,robot_assaultron,,DLC04RobotProtectronCowboy,Protectron,Male,,274879,274878,YetAnotherModder,0431BE,0431BF
/wiki/Hawk,"Programmed by the Nuka-Cola Corporation, it was deployed in Dry Rock Gulch as a guide to assist visitors navigate the park.",Sheriff Hawk,robot_assaultron,,DLC04RobotProtectronCowboy,Protectron,Male,,274881,274877,YetAnotherModder,0431BD,0431C1
/wiki/The_Giddyup_Kid,The Giddyup Kid is a protectron in Dry Rock Gulch in 2287.,The Giddyup Kid,robot_assaultron,,DLC04RobotProtectronCowboy,Protectron,Male,,274873,55427,YetAnotherModder,00D883,0431B9
/wiki/Oswald_the_Outrageous,"Oswald Oppenheimer,[1] also known by his stage name Oswald the Outrageous, is a glowing ghoul in Nuka-World in 2287.",Oswald the Outrageous,maleghoul,,DLC04NPCMOswald,Glowing one,Male,,251467,95803,YetAnotherModder,01763B,03D64B
/wiki/Cito,"Cito, short for Marcosito,[1] is a wild man living in the Safari Adventure park of Nuka-World in 2287.",Cito,maleboston,,DLC04NPCMCito,Human,Male,,155878,210890,YetAnotherModder,0337CA,0
/wiki/Brett_Dunmore,Brett Dunmore is a resident of the Dunmore homestead in 2287.,Brett Dunmore,maleboston,,DLC04POISC07NPCMBrettDunmore,Human,Male,,273224,273223,YetAnotherModder,042B47,042B48
/wiki/Kali_Dunmore,Kali Dunmore is a resident of the Dunmore homestead in 2287.,Kali Dunmore,femaleboston,,DLC04POISC07NPCFKaliDunmore,Human,Female,,273226,273232,YetAnotherModder,042B50,042B4A
/wiki/Monique_Dunmore,Monique Dunmore is a resident of the Dunmore homestead in 2287.,Monique Dunmore,femaleboston,,DLC04POISC07NPCFMoniqueDunmore,Human,Female,,273225,273228,YetAnotherModder,042B4C,042B49
/wiki/Lucy_Grandchester,Lucy Grandchester is a ghost child in the Grandchester Mystery Mansion in 2287.,Girl,TinaDeLuca,,DLC04NPCFLucy,Human(formerly)Ghost,Female,,83423,83418,YetAnotherModder,0145DA,0145DF
/wiki/Ticket_taker,"Standing in a ticket booth in front of the Grandchester Mystery Mansion, the ticket taker is selling tickets to those who are interested in visiting it.",Ticket Taker,robot_assaultron,,RobotProtectron,Protectron,Male,,83425,83420,YetAnotherModder,0145DC,601450
/wiki/Zachariah,"Zachariah is an ex-Gunner in Nuka-World in 2287, and can be encountered inside the Grandchester Mystery Mansion.",Zachariah,MaleEvenToned,,MaleRough,Human,Male,,310883,83421,YetAnotherModder,0145DD,04BE63
/wiki/Cleansed,Cleansed is a member of Dara Hubbell's group of Hubologists at their camp near Nuka-World.,Cleansed,MaleEvenToned,,MaleRough,Human,Male,,52380,52375,YetAnotherModder,00CC97,00CC9C
/wiki/Dara_Hubbell,Dara Hubbell is the leader of a group of Hubologists at Nuka-World in 2287.,Dara Hubbell,Dara Hubbell,,DLC04NPCFDaraHubbell,Human,Female,,52381,52368,YetAnotherModder,00CC90,00CC9D
/wiki/Maurice_Turner,Maurice Turner is a Hubologist in Nuka-World in 2287.,Maurice Turner,MaleOld,,MaleOld,Human,Male,,52382,52376,YetAnotherModder,00CC98,00CC9E
/wiki/Phil_Roller,Phil Roller is a Hubologist in Nuka-World in 2287.,Phil Roller,MaleEvenToned,,MaleEvenToned,Human,Male,,52383,52372,YetAnotherModder,00CC94,00CC9F
/wiki/Rolanda_Hooper,Rolanda Hooper is a Hubologist in Nuka-World in 2287.,Rolanda Hooper,FemaleRough,,FemaleRough,Human,Female,,52384,52374,YetAnotherModder,00CC96,00CCA0
/wiki/Tula_Spinney,Tula Spinney is a Hubologist in Nuka-World in 2287.,Tula Spinney,FemaleEvenToned,,FemaleEvenToned,Human,Female,,52385,52377,YetAnotherModder,00CC99,00CCA1
/wiki/Chelsea,Chelsea is a woman traveling outside of Nuka-World in 2287.,Chelsea,FemaleBoston,,FemaleBoston,Human,Female,,,83003,YetAnotherModder,01443B,
/wiki/Kaylor,Commander Kaylor is a Gunner officer stationed at the Nuka-World transit center in 2287.,Commander Kaylor,gangoperatorfemale01,,DLC04NPCFKaylor,Human,Female,,107149,107147,YetAnotherModder,01A28B,01A28D
/wiki/Cora,Cora is a merchant traveling outside of Nuka-World in 2287.,Cora,FemaleEvenToned,,FemaleEvenToned,Human,Female,,,83002,YetAnotherModder,01443A,
/wiki/Evan_(Nuka-World),Evan is a man living outside of Nuka-World in 2287.,Evan,maleboston,,DLC04NPCMEvan,Human,Male,,307309,306229,YetAnotherModder,04AC35,04B06D
/wiki/Harvey,Harvey is a wasteland survivor in the Nuka-World transit center in 2287.,Harvey,maleboston,,DLC04NPCMHarvey,Human,Male,,32120,32089,YetAnotherModder,007D59,007D78
/wiki/Katana_(cat),"Katana is a tabby cat found in an abandoned workshop building along with another cat, Luna.",Katana,femaleghoul,,crcat,House cat,Female,,316177,310555,YetAnotherModder,04BD1B,04D311
/wiki/Luna,"Luna is a black cat found in an abandoned workshop building along with another cat, Katana.",Luna,femaleghoul,,crcat,House cat,Female,,316149,310554,YetAnotherModder,04BD1A,04D2F5
/wiki/Peter_(Nuka-World),Peter is a man traveling outside of Nuka-World in 2287.,Peter,MaleEvenToned,,MaleEvenToned,Human,Male,,,83004,YetAnotherModder,01443C,000nan
/wiki/Tornin,"Corporal Tornin, named in-game as a Gunner commander, is the leader of the Gunners at the Bradberton overpass in 2287.",Gunner Commander,gangoperatormale01,,gunnersmale01,Human,Male,,328349,328340,YetAnotherModder,50294,05029D
/wiki/Tyler_(Nuka-World),"Private Tyler is a Gunner deserter who began seriously considering leaving following the murder of another Gunners member, Davis.",Private Tyler,MaleBoston,,MaleBoston,Human,Male,,194790,194789,YetAnotherModder,02F8E5,02F8E6
/wiki/RedEye,RedEye is the unseen host of Raider Radio in Nuka-World in 2287.,RedEye,redeye,,DLC04_Announcer_RaiderRadio_NPCM,Human,Male,,42419,42418,YetAnotherModder,00A5B2,00A5B3
/wiki/Sinner,"Sinner is a raider leader in the Commonwealth, being rather possessive of his territory.",Sinner,maleboston,,DLC04NPCMMQ04Sinner,Human,Male,,,110600,YetAnotherModder,01B008,000nan
/wiki/Sykes_(Nuka-World),"Sykes was previously a raider, cast out by a former comrade named K.",Sykes,GangOperatorMale01,,DLC04GangOperatorMale01,Human,Male,,186989,186988,YetAnotherModder,02DA6C,02DA6D
/wiki/Burner,"Burner, also known as R3-11, is a synth character in the Fallout Creation Club content ""Noir Penthouse.",,maleboston,,,Synth,Male,,3139,3129,YetAnotherModder,000C39,000C43
/wiki/Candy,"Candace ""Candy"" Isola is a ghoul Triggerman and a former Boston Police Department officer found at Shroud Manor in the Fallout Creation Club content ""Shroud Manor.",,femaleghoul,,,Ghoul,Female,,3958,3501,YetAnotherModder,000DAD,000F76
/wiki/Connor_(Creation_Club),"Connor is a raider in the Fallout Creation Club content ""Anti-materiel rifle.",,maleboston,,,Human,Male,,FEXXX8A1,FEXXX884,YetAnotherModder,XXX884,XXX8A1
/wiki/Dave_Perkins,Dave Perkins is a deceased member of the Good Fighters in the Capital Wasteland in 2287.,,maleboston,,,Human,Male,,FEXXXAAC,FEXXXAAB,YetAnotherModder,XXXAAB,XXXAAC
/wiki/Dawson_Wakefield,"Scribe Dawson Wakefield is a rogue Brotherhood of Steel soldier in the Fallout Creation Club content ""Sentinel Control System Companion.",,maleboston,,,Human,Male,,FEXXX000,FEXXX000,YetAnotherModder,XXX000,XXX000
/wiki/Deuce,"Deuce is a member of the Gunners in the Fallout Creation Club content ""Solar Cannon.",,maleboston,,,Human,Male,,FEXXX8E0,FEXXX8CB,YetAnotherModder,XXX8CB,XXX8E0
/wiki/Hodges,"Sergeant Hodges is a character in the Fallout Creation Club content ""X-02 Power Armor.",,femaleboston,,,Human,Female,,FEXXX9F1,FEXXX9F0,YetAnotherModder,XXX9F0,XXX9F1
/wiki/Ivy,"Ivy is a character in the Fallout Creation Club content ""Anti-Materiel Rifle.",,femaleboston,,,Human,Female,,FEXXX893,FEXXX880,YetAnotherModder,XXX880,XXX893
/wiki/Carol_Janssen,"Captain Carol Janssen, also known as PR-15, is a synth character in the Fallout Creation Club content ""Noir Penthouse.",,femaleboston,,,Synth,Female,,3138,3130,YetAnotherModder,000C3A,000C42
/wiki/Johnny_Morton,"Johnny Morton is a feral ghoul encountered in the Commonwealth in the Fallout Creation Club content ""Captain Cosmos.",,maleghoul,,,Feral ghoul,Male,,6618,3142,YetAnotherModder,000C46,0019DA
/wiki/Mercy_(Red_Rocket),"Mercy is a character in the Fallout Creation Club content ""Doom BFG.",,maleghoul,,,Ghoul,Male,,FEXXX81D,FEXXX817,YetAnotherModder,XXX817,XXX81D
/wiki/Murderer,"The murderer is a character in College Square station in the Fallout Creation Club content ""Pint-Sized Slasher.",,maleghoul,,,Ghoul,Male,,FEXXX80F,FEXXX80A,YetAnotherModder,XXX80A,XXX80F
/wiki/Pyro,"Pyro is a member of the Forged who can be found southeast of Listening Post Bravo in the Fallout Creation Club content ""Hellfire Power Armor.",,maleboston,,,Human,,,FEXXX86A,FEXXX852,YetAnotherModder,XXX852,XXX86A
/wiki/Raymond_(Creation_Club),"Raymond is a hostile ghoul near Fallon's department store in the Fallout Creation Club content ""Holiday Workshop Pack.",,maleghoul,,,Ghoul,Male,,FEXXX95D,FEXXX95B,YetAnotherModder,XXX95B,XXX95D
/wiki/Rod_Stoddard,"Rod Stoddard was the star actor portraying the titular character in the Hubris Comics series The Adventures of Captain Cosmos, filmed at the Hub 360 film studio in October 2077.",,maleghoul,,,Glowing one,Male,,6799,3143,YetAnotherModder,000C47,001A8F
/wiki/Roy_Baker,Roy Baker was the director of The Adventures of Captain Cosmos at the Hub 360 film studio in October 2077.,,maleghoul,,,Feral ghoul,Male,,6795,3599,YetAnotherModder,000E0F,001A8B
/wiki/Rudolph,"Rudolph is a mongrel near Fallon's department store in the Fallout Creation Club content ""Holiday Workshop Pack.",,maleghoul,,,Mongrel,Male,,FEXXX95E,FEXXX959,YetAnotherModder,XXX959,XXX95E
/wiki/Scabby,"Scabby is a raider who invented horse power armor, found dead in the Commonwealth in 2287.",,maleboston,,,Human,Male,,FEXXX86D,FEXXX85B,YetAnotherModder,XXX85B,XXX86D
/wiki/Silas_(Creation_Club),Silas is a wastelander that can be found in the Faded Glory laundromat in the Commonwealth in 2287.,,maleboston,,,Human,Male,,FEXXX892,FEXXX885,YetAnotherModder,XXX885,XXX892
/wiki/Architect,"The Architect is a character in the Fallout Creation Club content ""Neon Flats.",,maleboston,,,Human,Male,,5855,3617,YetAnotherModder,0,0016DF
/wiki/Wally_Mack,Wally Mack is a resident of Vault 101 in 2277 and is a member of a greaser gang called the Tunnel Snakes.,,maleboston,,MaleChild01 ,HumanGlowing one,Male,,2174,4210,YetAnotherModder,1072,00087E
/wiki/Yuki,Yuki (S.,,femaleboston,,,AI(formerly)Synth,Female,,5864,3137,YetAnotherModder,000C41,1600000000
